State Code,County Code,Latitude,Longitude,Datum,Parameter Name,Sample Duration,Pollutant Standard,Date Local,Units of Measure,Observation Count,Observation Percent,Arithmetic Mean,1st Max Value,1st Max Hour,AQI,Local Site Name,Address,State Name,County Name,City Name,Date of Last Change
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/10/2019,Parts per billion,24,100,15.745833,39.9,5,37,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/11/2019,Parts per billion,24,100,9.175,22.4,0,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/12/2019,Parts per billion,24,100,12.804167,26,6,25,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/13/2019,Parts per billion,22,92,8.313636,18.4,6,17,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/14/2019,Parts per billion,24,100,4.816667,9.8,0,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/15/2019,Parts per billion,24,100,6.741667,23,6,22,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/16/2019,Parts per billion,24,100,7.233333,15.3,5,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/17/2019,Parts per billion,21,88,9.795238,29.3,5,27,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/18/2019,Parts per billion,20,83,5.98,12,6,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/19/2019,Parts per billion,24,100,3.533333,6.6,7,6,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/20/2019,Parts per billion,24,100,2.9375,5.5,6,5,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/21/2019,Parts per billion,24,100,3.554167,9.5,21,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/22/2019,Parts per billion,24,100,10.6875,37.9,21,35,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/23/2019,Parts per billion,22,92,16.222727,40.3,7,38,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/24/2019,Parts per billion,24,100,12.0625,35.1,23,33,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/25/2019,Parts per billion,24,100,17.816667,37.6,6,35,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/26/2019,Parts per billion,24,100,8.020833,20.2,6,19,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/27/2019,Parts per billion,24,100,3.016667,6.1,21,6,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/28/2019,Parts per billion,24,100,5.233333,11.4,9,10,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/29/2019,Parts per billion,22,92,9.277273,25.6,5,24,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,4/30/2019,Parts per billion,24,100,8.416667,15.1,21,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/1/2019,Parts per billion,24,100,7.770833,13.3,6,12,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/2/2019,Parts per billion,24,100,11.466667,19.5,8,18,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/3/2019,Parts per billion,24,100,10.1125,21.1,5,20,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/4/2019,Parts per billion,24,100,8.445833,12.8,22,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/5/2019,Parts per billion,24,100,5.6125,10.3,1,9,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/6/2019,Parts per billion,24,100,6.6625,18.2,6,17,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/7/2019,Parts per billion,22,92,8.213636,14.3,3,13,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/8/2019,Parts per billion,24,100,10.558333,21.5,6,20,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/9/2019,Parts per billion,24,100,7.316667,21.4,6,20,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/10/2019,Parts per billion,24,100,5.066667,11.6,23,10,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/11/2019,Parts per billion,24,100,7.004167,13.3,0,12,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/12/2019,Parts per billion,24,100,3.6875,6,0,6,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/13/2019,Parts per billion,24,100,10.141667,17.9,20,16,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/14/2019,Parts per billion,24,100,7.4875,14.2,5,13,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/15/2019,Parts per billion,22,92,10.945455,40,21,38,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/16/2019,Parts per billion,24,100,15.041667,32.8,7,30,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/17/2019,Parts per billion,24,100,11.508333,25.7,5,24,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/18/2019,Parts per billion,24,100,9.833333,27.4,7,25,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/19/2019,Parts per billion,24,100,3.358333,5.5,22,5,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/20/2019,Parts per billion,24,100,4.033333,7.3,6,7,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/21/2019,Parts per billion,22,92,5.245455,12,22,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/22/2019,Parts per billion,24,100,8.820833,22.5,6,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/23/2019,Parts per billion,24,100,6.025,9.7,4,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/24/2019,Parts per billion,24,100,8.7,25.3,22,24,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/25/2019,Parts per billion,24,100,5.416667,22.9,1,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/26/2019,Parts per billion,24,100,5.945833,14.1,3,13,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/27/2019,Parts per billion,24,100,4.145833,9.2,21,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/28/2019,Parts per billion,22,92,7.340909,16.1,23,15,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/29/2019,Parts per billion,24,100,10.195833,22.5,6,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/30/2019,Parts per billion,24,100,8.583333,20.6,5,19,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,5/31/2019,Parts per billion,24,100,8.654167,19.6,21,18,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/1/2019,Parts per billion,24,100,7.116667,14.6,6,13,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/2/2019,Parts per billion,24,100,5.929167,15.2,21,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/3/2019,Parts per billion,22,92,7.45,21.7,5,20,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/4/2019,Parts per billion,24,100,9.329167,22.4,6,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/5/2019,Parts per billion,22,92,4.945455,9.2,5,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/6/2019,Parts per billion,24,100,9.625,31.3,22,29,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/7/2019,Parts per billion,24,100,11.775,17.7,5,16,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/8/2019,Parts per billion,24,100,6.045833,12.6,5,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/9/2019,Parts per billion,24,100,3.433333,4.6,23,4,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/10/2019,Parts per billion,24,100,9.075,15,7,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/11/2019,Parts per billion,24,100,6.041667,19.3,21,18,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/12/2019,Parts per billion,24,100,10.666667,25.9,5,24,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/13/2019,Parts per billion,22,92,6.127273,12.2,7,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/14/2019,Parts per billion,24,100,7.545833,25.2,21,24,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/15/2019,Parts per billion,24,100,5.4625,15.5,0,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/16/2019,Parts per billion,24,100,3.545833,6.5,19,6,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/17/2019,Parts per billion,24,100,7.091667,13.6,22,12,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/18/2019,Parts per billion,24,100,8.345833,15.2,9,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/19/2019,Parts per billion,24,100,5.470833,11.1,4,10,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/20/2019,Parts per billion,21,88,5.633333,19.5,22,18,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/21/2019,Parts per billion,24,100,3.816667,6.6,4,6,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/22/2019,Parts per billion,24,100,5.291667,23.8,22,22,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/23/2019,Parts per billion,24,100,8.620833,22.4,0,21,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/24/2019,Parts per billion,24,100,8.041667,15.7,17,14,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/25/2019,Parts per billion,22,92,5.218182,11,20,10,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/26/2019,Parts per billion,24,100,4.270833,8.9,21,8,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,6/27/2019,Parts per billion,14,58,1.742857,4.5,5,4,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/1/2019,Parts per billion,12,50,6.791667,12.7,22,11,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/2/2019,Parts per billion,22,92,9.959091,19.6,23,18,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
11,1,38.895572,-76.958072,WGS84,Nitrogen dioxide (NO2),1 HOUR,NO2 1-hour,7/3/2019,Parts per billion,24,100,11.175,24.1,1,23,RIVER TERRACE,"420 34th Street N.E.,Washington, DC 20019",District Of Columbia,District of Columbia,Washington,2/7/2020
